,Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,0,249.50125322158635,2024-10-24,40.0399190826416,9.99000999000964,2024-11-20,41.73635969543457,10.413274048917833,402.8607748689144,0.04032636356437833,Long,Closed,0
1,1,0,241.20290364764315,2024-11-21,43.086,10.392468306561568,2024-11-28,43.25332015228271,10.432826413131709,19.53281184966282,0.001879516133556912,Long,Closed,1
2,2,0,235.7349994341286,2024-11-29,44.1681618347168,10.411981605111578,2024-12-03,43.532758934021,10.262194902677496,-170.46087894375842,-0.016371607769652873,Long,Closed,2
3,3,0,229.89763225812396,2024-12-05,44.5489190826416,10.241691016757613,2024-12-18,43.672478324890136,10.040199361736482,-221.77354540007258,-0.021653996887544602,Long,Closed,3
4,4,0,277.1656939676866,2025-03-05,36.1521618347168,10.020139023350566,2025-03-21,36.48688137054443,10.112911795783603,72.63972161307252,0.007249372632833691,Long,Closed,4
5,5,0,250.5612155357108,2025-03-24,40.280400764465334,10.092706177809305,2025-04-08,41.93596045684814,10.507525226725372,394.2188175108293,0.03905977352016502,Long,Closed,5
6,6,0,318.29682574239223,2025-06-11,32.945761070251464,10.486531170326998,2025-06-12,31.57671939086914,10.050769549471893,-456.29892157622754,-0.04351285607840723,Long,Closed,6
7,7,0,330.38504984745055,2025-07-01,30.360599235534668,10.030688091828779,2025-09-12,41.337158172607424,13.657179063408853,3602.803104423024,0.35917806150879084,Long,Closed,7
8,8,0,322.79750394244957,2025-09-15,42.22427938842773,13.629891992351986,2025-10-02,43.25332015228271,13.962063782380513,304.57983425268725,0.022346459856290024,Long,Closed,8
9,9,0,357.3061535357519,2025-11-03,38.997838165283206,13.934167551045903,2025-11-04,38.10364030456543,13.61466515293412,-347.05123081694524,-0.024906491869395243,Long,Closed,9
10,10,0,349.85404869181326,2025-11-05,38.83751831817627,13.58746302475447,2025-11-11,37.824201522827146,13.232950041296126,-381.3333965263555,-0.028065091756390725,Long,Closed,10
11,11,0,325.59660151087513,2025-11-17,40.5609595413208,13.20651058067233,2025-11-19,37.924,12.34792551569843,-884.1395010720975,-0.0669472451236218,Long,Closed,11
12,12,0,329.54601078169185,2025-12-05,37.394639694213865,12.323254335846286,2025-12-24,36.98588137054443,12.18854966090781,-159.21647893582792,-0.012920002671103369,Long,Closed,12
13,13,0,314.34276064025164,2025-12-26,38.697238929748536,12.164196914331114,2025-12-29,37.624600761413575,11.827020871330056,-361.1672607881763,-0.02969100741559254,Long,Closed,13
14,14,0,300.65928296702384,2025-12-30,39.258360305786134,11.8033904599979,2026-01-06,37.72439923858643,11.342190825435138,-484.3452158490256,-0.041034414432908436,Long,Closed,14
15,15,0,296.66320094085046,2026-01-26,38.1561618347168,11.319529105503534,2026-02-02,36.387079086303714,10.794707354630736,-546.9359873335958,-0.048317909891467524,Long,Closed,15
16,16,0,294.5653763095272,2026-02-03,36.573,10.773139507766246,2026-02-06,36.28728060913086,10.68897646787804,-105.6251558659423,-0.009804491605235196,Long,Closed,16
17,17,0,289.61718452712853,2026-02-09,36.83351831817627,10.667619871537681,2026-02-19,37.14556121826172,10.757992857713054,68.94737344517793,0.006463238686366261,Long,Closed,17
18,18,0,276.01927651373506,2026-02-20,38.897639694213865,10.736498366488377,2026-02-24,38.083679847717285,10.511829758547638,-245.91693606625168,-0.02290476165244122,Long,Closed,18
19,19,0,265.7331705978857,2026-03-10,39.47880152893067,10.490827101686591,2026-03-18,37.74435969543457,10.029928374054874,-481.41948310827115,-0.04588956413463691,Long,Closed,19
20,20,0,251.00273696342458,2026-03-19,39.87959923553467,10.009888557122395,2026-03-25,37.624600761413575,9.443877768270955,-585.4645551781351,-0.05848861871309046,Long,Closed,20
21,21,0,227.42254230744854,2026-03-30,41.44272061157226,9.42500888162067,2026-04-13,40.07967984771729,9.115022685836477,-328.5262273520432,-0.034856861301497045,Long,Closed,21
22,22,0,221.3226095537415,2026-04-20,41.1020404586792,9.096810852297494,2026-04-21,40.51879847717285,8.967726214950062,-147.14917441552757,-0.016175907887361403,Long,Closed,22
23,23,0,217.21656183089564,2026-04-22,41.20223892974853,8.949808680054048,2026-04-24,39.78028060913086,8.640935782583652,-326.46364193404264,-0.03647716432883952,Long,Closed,23
24,24,0,210.94260833440364,2026-05-05,40.881599235534665,8.623671175624622,2026-05-21,42.09564030456543,8.879764165351883,238.58955438546124,0.027666819562859456,Long,Closed,24
25,25,0,190.69283112770663,2026-05-22,46.472761070251465,8.862022378807524,2026-06-05,47.58464030456543,9.074049777871158,194.09132690675727,0.0219014710875589,Long,Closed,25
26,26,0,255.8846035711975,2026-07-27,35.39063969421387,9.05591980828467,2026-07-27,35.31999969482422,0.0,-27.13160804837571,-0.002996007984032034,Long,Open,26
