,Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,KCHOL.IS,60.579427489705225,2024-09-09,164.90763290405275,9.99000999000964,2024-11-04,149.290283203125,9.04391988622127,-965.1240336649524,-0.09660891576986173,Long,Closed,0
1,1,KCHOL.IS,60.48697361865885,2024-11-05,149.21973403930664,9.025850116217043,2024-11-13,168.1096858215332,10.168446131328107,1123.4017188617297,0.1244649206885293,Long,Closed,1
2,2,KCHOL.IS,58.0310694241566,2024-12-18,174.87407446289063,10.14812955564048,2025-01-15,161.63136291503906,9.379640842443681,-788.0164835955397,-0.07765140159818885,Long,Closed,2
3,3,KCHOL.IS,57.70089090788214,2025-01-16,162.23146911621095,9.360900301298898,2025-02-03,149.1060791015625,8.603553603941304,-775.3111512638749,-0.08282442140273712,Long,Closed,3
4,4,KCHOL.IS,56.977956579130044,2025-02-04,150.69623767089843,8.586363686650657,2025-02-19,138.14646911621094,7.871303518863597,-731.5178349926288,-0.08519530055894621,Long,Closed,4
5,5,KCHOL.IS,56.82638541911136,2025-02-20,138.23818954467774,7.855576638705315,2025-03-06,155.60946780395508,8.842723592290353,970.4486533533296,0.1235362721269539,Long,Closed,5
6,6,KCHOL.IS,65.68475417118667,2025-04-16,134.354705657959,8.825055812883875,2025-05-12,148.1525944213867,9.731366744392307,887.7545089498526,0.10059477557679249,Long,Closed,6
7,7,KCHOL.IS,58.35716872170564,2025-09-02,166.42211517333985,9.711923454193311,2025-10-13,154.23324584960938,9.000615550541962,-730.0204426564964,-0.07516744196961983,Long,Closed,7
8,8,KCHOL.IS,59.272736256887555,2025-10-14,151.5474545288086,8.982632302688216,2025-11-03,167.58560485839843,9.933257357222823,931.7091648741807,0.10372340016581735,Long,Closed,8
9,9,KCHOL.IS,60.91124479784305,2025-12-26,162.75173364257813,9.91341068917609,2026-01-05,172.97297137451173,10.535999002803182,602.1389039347791,0.06073983241632482,Long,Closed,9
10,10,KCHOL.IS,54.540718482530714,2026-02-27,192.79078729248047,10.514948055742934,2026-03-27,192.2148060913086,10.483533627200291,-52.41291022728858,-0.004984609524405002,Long,Closed,10
11,11,KCHOL.IS,53.547200501904015,2026-05-18,195.39,10.462587506066484,2026-06-15,196.4064030456543,10.517013043743422,33.44593712658775,0.003196717552631525,Long,Closed,11
12,12,KCHOL.IS,56.92961918917063,2026-07-08,184.368,10.496000030667346,2026-07-20,199.4004030456543,11.351789011556239,833.9411918450043,0.07945323832014596,Long,Closed,12
